year,geo,disagg_type,disagg,value,projections,benchmark_low,benchmark_mid,benchmark_high
2015,PNG,Total,Rural poor (High risk),2.6,,,,
2016,PNG,Total,Rural poor (High risk),2.5,,,,
2017,PNG,Total,Rural poor (High risk),2.5,,,,
2018,PNG,Total,Rural poor (High risk),2.5,,,,
2019,PNG,Total,Rural poor (High risk),2.6,,,,
2020,PNG,Total,Rural poor (High risk),2.6,,,,
2021,PNG,Total,Rural poor (High risk),3.5,,,,
2022,PNG,Total,Rural poor (High risk),3.3,,,,
2023,PNG,Total,Rural poor (High risk),2.8,,,,
2024,PNG,Total,Rural poor (High risk),17,,,,
2013,PNG,Total,Urban poor (High risk),0.47,,,,
2014,PNG,Total,Urban poor (High risk),0.48,,,,
2015,PNG,Total,Urban poor (High risk),0.46,,,,
2016,PNG,Total,Urban poor (High risk),0.45,,,,
2017,PNG,Total,Urban poor (High risk),0.45,,,,
2018,PNG,Total,Urban poor (High risk),0.46,,,,
2019,PNG,Total,Urban poor (High risk),0.52,,,,
2020,PNG,Total,Urban poor (High risk),0.49,,,,
2021,PNG,Total,Urban poor (High risk),0.62,,,,
2022,PNG,Total,Urban poor (High risk),0.6,,,,
2023,PNG,Total,Urban poor (High risk),0.52,,,,
2024,PNG,Total,Urban poor (High risk),1.7,,,,
2013,PRY,Total,Lower-middle income (Medium risk),1.7,,,,
2014,PRY,Total,Lower-middle income (Medium risk),1.7,,,,
2015,PRY,Total,Lower-middle income (Medium risk),1.6,,,,
2016,PRY,Total,Lower-middle income (Medium risk),1.7,,,,
2017,PRY,Total,Lower-middle income (Medium risk),1.9,,,,
2018,PRY,Total,Lower-middle income (Medium risk),1.9,,,,
2019,PRY,Total,Lower-middle income (Medium risk),1.8,,,,
2020,PRY,Total,Lower-middle income (Medium risk),1.8,,,,
2021,PRY,Total,Lower-middle income (Medium risk),2.1,,,,
2022,PRY,Total,Lower-middle income (Medium risk),2.1,,,,
2023,PRY,Total,Lower-middle income (Medium risk),2,,,,
2024,PRY,Total,Lower-middle income (Medium risk),97,,,,
2013,PRY,Total,Medium-income (Low risk),2,,,,
2014,PRY,Total,Medium-income (Low risk),1.9,,,,
2015,PRY,Total,Medium-income (Low risk),2.1,,,,
2016,PRY,Total,Medium-income (Low risk),2,,,,
2017,PRY,Total,Medium-income (Low risk),2,,,,
2018,PRY,Total,Medium-income (Low risk),2.1,,,,
2019,PRY,Total,Medium-income (Low risk),2.2,,,,
2020,PRY,Total,Medium-income (Low risk),2.3,,,,
2021,PRY,Total,Medium-income (Low risk),2.3,,,,
2022,PRY,Total,Medium-income (Low risk),2.4,,,,
2023,PRY,Total,Medium-income (Low risk),2.5,,,,
2024,PRY,Total,Medium-income (Low risk),0.037,,,,
2013,PRY,Total,Rural poor (High risk),0.11,,,,
2014,PRY,Total,Rural poor (High risk),0.059,,,,
2015,PRY,Total,Rural poor (High risk),0.08,,,,
2016,PRY,Total,Rural poor (High risk),0.063,,,,
2017,PRY,Total,Rural poor (High risk),0.057,,,,
2018,PRY,Total,Rural poor (High risk),0.034,,,,
2019,PRY,Total,Rural poor (High risk),0.049,,,,
2020,PRY,Total,Rural poor (High risk),0.035,,,,
2021,PRY,Total,Rural poor (High risk),0.028,,,,
2022,PRY,Total,Rural poor (High risk),0.024,,,,
2023,PRY,Total,Rural poor (High risk),0.024,,,,
2024,PRY,Total,Rural poor (High risk),2.2,,,,
2013,PRY,Total,Urban poor (High risk),0.71,,,,
2014,PRY,Total,Urban poor (High risk),0.63,,,,
2015,PRY,Total,Urban poor (High risk),0.63,,,,
2016,PRY,Total,Urban poor (High risk),0.58,,,,
2017,PRY,Total,Urban poor (High risk),0.54,,,,
2018,PRY,Total,Urban poor (High risk),0.49,,,,
2019,PRY,Total,Urban poor (High risk),0.47,,,,
2020,PRY,Total,Urban poor (High risk),0.47,,,,
2021,PRY,Total,Urban poor (High risk),0.47,,,,
2022,PRY,Total,Urban poor (High risk),0.45,,,,
2023,PRY,Total,Urban poor (High risk),0.43,,,,
2024,PRY,Total,Urban poor (High risk),3.4,,,,
2013,PSE,Total,Lower-middle income (Medium risk),0.19,,,,
2014,PSE,Total,Lower-middle income (Medium risk),0.21,,,,
2015,PSE,Total,Lower-middle income (Medium risk),0.22,,,,
2016,PSE,Total,Lower-middle income (Medium risk),0.22,,,,
2017,PSE,Total,Lower-middle income (Medium risk),0.2,,,,
2018,PSE,Total,Lower-middle income (Medium risk),0.22,,,,
2019,PSE,Total,Lower-middle income (Medium risk),0.23,,,,
2020,PSE,Total,Lower-middle income (Medium risk),0.24,,,,
2021,PSE,Total,Lower-middle income (Medium risk),0.24,,,,
2022,PSE,Total,Lower-middle income (Medium risk),0.25,,,,
2023,PSE,Total,Lower-middle income (Medium risk),0.25,,,,
2024,PSE,Total,Lower-middle income (Medium risk),1.5,,,,
2013,PSE,Total,Medium-income (Low risk),0.33,,,,
2014,PSE,Total,Medium-income (Low risk),0.3,,,,
2015,PSE,Total,Medium-income (Low risk),0.28,,,,
2016,PSE,Total,Medium-income (Low risk),0.28,,,,
2017,PSE,Total,Medium-income (Low risk),0.28,,,,
2018,PSE,Total,Medium-income (Low risk),0.28,,,,
2019,PSE,Total,Medium-income (Low risk),0.29,,,,
2020,PSE,Total,Medium-income (Low risk),0.3,,,,
2021,PSE,Total,Medium-income (Low risk),0.3,,,,
2022,PSE,Total,Medium-income (Low risk),0.32,,,,
2023,PSE,Total,Medium-income (Low risk),0.32,,,,
2024,PSE,Total,Medium-income (Low risk),18,,,,
2013,PSE,Total,Rural poor (High risk),0.00088,,,,
2014,PSE,Total,Rural poor (High risk),0.0012,,,,
2015,PSE,Total,Rural poor (High risk),0.0015,,,,
2016,PSE,Total,Rural poor (High risk),0.0016,,,,
2017,PSE,Total,Rural poor (High risk),0.0011,,,,
2018,PSE,Total,Rural poor (High risk),0.0017,,,,
2019,PSE,Total,Rural poor (High risk),0.0021,,,,
2020,PSE,Total,Rural poor (High risk),0.0018,,,,
2021,PSE,Total,Rural poor (High risk),0.0018,,,,
2022,PSE,Total,Rural poor (High risk),0.0019,,,,
2023,PSE,Total,Rural poor (High risk),0.0019,,,,
2024,PSE,Total,Rural poor (High risk),1.2,,,,
2013,PSE,Total,Urban poor (High risk),0.097,,,,
2014,PSE,Total,Urban poor (High risk),0.088,,,,
2015,PSE,Total,Urban poor (High risk),0.082,,,,
2016,PSE,Total,Urban poor (High risk),0.077,,,,
2017,PSE,Total,Urban poor (High risk),0.074,,,,
2018,PSE,Total,Urban poor (High risk),0.076,,,,
2019,PSE,Total,Urban poor (High risk),0.08,,,,
2020,PSE,Total,Urban poor (High risk),0.082,,,,
2021,PSE,Total,Urban poor (High risk),0.083,,,,
2022,PSE,Total,Urban poor (High risk),0.087,,,,
2023,PSE,Total,Urban poor (High risk),0.087,,,,
2024,PSE,Total,Urban poor (High risk),1.7,,,,
2013,SDN,Total,Lower-middle income (Medium risk),19,,,,
2014,SDN,Total,Lower-middle income (Medium risk),20,,,,
2015,SDN,Total,Lower-middle income (Medium risk),21,,,,
2016,SDN,Total,Lower-middle income (Medium risk),22,,,,
2017,SDN,Total,Lower-middle income (Medium risk),23,,,,
2018,SDN,Total,Lower-middle income (Medium risk),23,,,,
2019,SDN,Total,Lower-middle income (Medium risk),23,,,,
2020,SDN,Total,Lower-middle income (Medium risk),23,,,,
2021,SDN,Total,Lower-middle income (Medium risk),24,,,,
2022,SDN,Total,Lower-middle income (Medium risk),24,,,,
2023,SDN,Total,Lower-middle income (Medium risk),25,,,,
2024,SDN,Total,Lower-middle income (Medium risk),0.24,,,,
2013,SDN,Total,Medium-income (Low risk),1.7,,,,
2014,SDN,Total,Medium-income (Low risk),1.6,,,,
2015,SDN,Total,Medium-income (Low risk),1.7,,,,
2016,SDN,Total,Medium-income (Low risk),1.6,,,,
2017,SDN,Total,Medium-income (Low risk),1.7,,,,
2018,SDN,Total,Medium-income (Low risk),1.6,,,,
2019,SDN,Total,Medium-income (Low risk),1.4,,,,
2020,SDN,Total,Medium-income (Low risk),1.2,,,,
2021,SDN,Total,Medium-income (Low risk),0.75,,,,
2022,SDN,Total,Medium-income (Low risk),1.4,,,,
2023,SDN,Total,Medium-income (Low risk),0.86,,,,
2024,SDN,Total,Medium-income (Low risk),990,,,,
2013,SDN,Total,Rural poor (High risk),4.5,,,,
2014,SDN,Total,Rural poor (High risk),4.5,,,,
2015,SDN,Total,Rural poor (High risk),4.2,,,,
2016,SDN,Total,Rural poor (High risk),4.5,,,,
2017,SDN,Total,Rural poor (High risk),4.6,,,,
2018,SDN,Total,Rural poor (High risk),5.1,,,,
2019,SDN,Total,Rural poor (High risk),6.3,,,,
2020,SDN,Total,Rural poor (High risk),7.4,,,,
2021,SDN,Total,Rural poor (High risk),7.7,,,,
2022,SDN,Total,Rural poor (High risk),7.8,,,,
2023,SDN,Total,Rural poor (High risk),7.8,,,,
2024,SDN,Total,Rural poor (High risk),8.6,,,,
2013,SDN,Total,Urban poor (High risk),9.6,,,,
2014,SDN,Total,Urban poor (High risk),9.6,,,,
2015,SDN,Total,Urban poor (High risk),9.5,,,,
2016,SDN,Total,Urban poor (High risk),9.7,,,,
2017,SDN,Total,Urban poor (High risk),9.8,,,,
2018,SDN,Total,Urban poor (High risk),10,,,,
2019,SDN,Total,Urban poor (High risk),11,,,,
2020,SDN,Total,Urban poor (High risk),12,,,,
2021,SDN,Total,Urban poor (High risk),12,,,,
2022,SDN,Total,Urban poor (High risk),13,,,,
2023,SDN,Total,Urban poor (High risk),13,,,,
2024,SDN,Total,Urban poor (High risk),2.6,,,,
2013,SEN,Total,Lower-middle income (Medium risk),4.9,,,,
2014,SEN,Total,Lower-middle income (Medium risk),5.1,,,,
2015,SEN,Total,Lower-middle income (Medium risk),6,,,,
2016,SEN,Total,Lower-middle income (Medium risk),7.1,,,,
2017,SEN,Total,Lower-middle income (Medium risk),8.1,,,,
2018,SEN,Total,Lower-middle income (Medium risk),9.3,,,,
2019,SEN,Total,Lower-middle income (Medium risk),10,,,,
2020,SEN,Total,Lower-middle income (Medium risk),11,,,,
2021,SEN,Total,Lower-middle income (Medium risk),11,,,,
2022,SEN,Total,Lower-middle income (Medium risk),11,,,,
2023,SEN,Total,Lower-middle income (Medium risk),12,,,,
2024,SEN,Total,Lower-middle income (Medium risk),0.23,,,,
2013,SEN,Total,Medium-income (Low risk),0.49,,,,
2014,SEN,Total,Medium-income (Low risk),0.49,,,,
2015,SEN,Total,Medium-income (Low risk),0.64,,,,
2016,SEN,Total,Medium-income (Low risk),0.79,,,,
2017,SEN,Total,Medium-income (Low risk),1,,,,
2018,SEN,Total,Medium-income (Low risk),1.2,,,,
2019,SEN,Total,Medium-income (Low risk),1.4,,,,
2020,SEN,Total,Medium-income (Low risk),1.6,,,,
2021,SEN,Total,Medium-income (Low risk),1.4,,,,
2022,SEN,Total,Medium-income (Low risk),1.6,,,,
2023,SEN,Total,Medium-income (Low risk),1.8,,,,
2024,SEN,Total,Medium-income (Low risk),0.53,,,,
2013,SEN,Total,Rural poor (High risk),3.5,,,,
2014,SEN,Total,Rural poor (High risk),3.6,,,,
2015,SEN,Total,Rural poor (High risk),3.1,,,,
2016,SEN,Total,Rural poor (High risk),2.6,,,,
2017,SEN,Total,Rural poor (High risk),2,,,,
2018,SEN,Total,Rural poor (High risk),1.4,,,,
2019,SEN,Total,Rural poor (High risk),1.1,,,,
2020,SEN,Total,Rural poor (High risk),0.92,,,,
2021,SEN,Total,Rural poor (High risk),0.95,,,,
2022,SEN,Total,Rural poor (High risk),0.96,,,,
2023,SEN,Total,Rural poor (High risk),0.97,,,,
2024,SEN,Total,Rural poor (High risk),8.9,,,,
2013,SEN,Total,Urban poor (High risk),4.3,,,,
2014,SEN,Total,Urban poor (High risk),4.4,,,,
2015,SEN,Total,Urban poor (High risk),4.1,,,,
2016,SEN,Total,Urban poor (High risk),3.8,,,,
2017,SEN,Total,Urban poor (High risk),3.5,,,,
2018,SEN,Total,Urban poor (High risk),2.9,,,,
2019,SEN,Total,Urban poor (High risk),2.7,,,,
2020,SEN,Total,Urban poor (High risk),2.5,,,,
2021,SEN,Total,Urban poor (High risk),2.6,,,,
2022,SEN,Total,Urban poor (High risk),2.6,,,,
2023,SEN,Total,Urban poor (High risk),2.5,,,,
2024,SEN,Total,Urban poor (High risk),5,,,,
2013,SLE,Total,Lower-middle income (Medium risk),0.88,,,,
2014,SLE,Total,Lower-middle income (Medium risk),1.1,,,,
2015,SLE,Total,Lower-middle income (Medium risk),1.2,,,,
2016,SLE,Total,Lower-middle income (Medium risk),0.88,,,,
2017,SLE,Total,Lower-middle income (Medium risk),1,,,,
2018,SLE,Total,Lower-middle income (Medium risk),1.1,,,,
2019,SLE,Total,Lower-middle income (Medium risk),1.2,,,,
2020,SLE,Total,Lower-middle income (Medium risk),1.2,,,,
2021,SLE,Total,Lower-middle income (Medium risk),1.3,,,,
2022,SLE,Total,Lower-middle income (Medium risk),0.63,,,,
2023,SLE,Total,Lower-middle income (Medium risk),1.2,,,,
2024,SLE,Total,Lower-middle income (Medium risk),0.14,,,,
2013,SLE,Total,Medium-income (Low risk),0.064,,,,
2014,SLE,Total,Medium-income (Low risk),0.11,,,,
2015,SLE,Total,Medium-income (Low risk),0.11,,,,
2016,SLE,Total,Medium-income (Low risk),0.058,,,,
2017,SLE,Total,Medium-income (Low risk),0.07,,,,
2018,SLE,Total,Medium-income (Low risk),0.077,,,,
2019,SLE,Total,Medium-income (Low risk),0.079,,,,
2020,SLE,Total,Medium-income (Low risk),0.084,,,,
2021,SLE,Total,Medium-income (Low risk),0.086,,,,
2022,SLE,Total,Medium-income (Low risk),0.042,,,,
2023,SLE,Total,Medium-income (Low risk),0.082,,,,
2024,SLE,Total,Medium-income (Low risk),0.28,,,,
2013,SLE,Total,Rural poor (High risk),0.45,,,,
2014,SLE,Total,Rural poor (High risk),0.3,,,,
2015,SLE,Total,Rural poor (High risk),0.28,,,,
2016,SLE,Total,Rural poor (High risk),0.54,,,,
2017,SLE,Total,Rural poor (High risk),0.48,,,,
2018,SLE,Total,Rural poor (High risk),0.46,,,,
2019,SLE,Total,Rural poor (High risk),0.45,,,,
2020,SLE,Total,Rural poor (High risk),0.43,,,,
2021,SLE,Total,Rural poor (High risk),0.44,,,,
2022,SLE,Total,Rural poor (High risk),0.22,,,,
2023,SLE,Total,Rural poor (High risk),0.41,,,,
2024,SLE,Total,Rural poor (High risk),1.6,,,,
2013,SLE,Total,Urban poor (High risk),0.76,,,,
2014,SLE,Total,Urban poor (High risk),0.69,,,,
2015,SLE,Total,Urban poor (High risk),0.68,,,,
2016,SLE,Total,Urban poor (High risk),0.84,,,,
2017,SLE,Total,Urban poor (High risk),0.81,,,,
2018,SLE,Total,Urban poor (High risk),0.81,,,,
2019,SLE,Total,Urban poor (High risk),0.8,,,,
2020,SLE,Total,Urban poor (High risk),0.82,,,,
2021,SLE,Total,Urban poor (High risk),0.82,,,,
2022,SLE,Total,Urban poor (High risk),0.4,,,,
2023,SLE,Total,Urban poor (High risk),0.76,,,,
2024,SLE,Total,Urban poor (High risk),0.23,,,,
2013,SLV,Total,Lower-middle income (Medium risk),0.13,,,,
2014,SLV,Total,Lower-middle income (Medium risk),0.13,,,,
2015,SLV,Total,Lower-middle income (Medium risk),0.13,,,,
2016,SLV,Total,Lower-middle income (Medium risk),0.14,,,,
2017,SLV,Total,Lower-middle income (Medium risk),0.13,,,,
2018,SLV,Total,Lower-middle income (Medium risk),0.13,,,,
2019,SLV,Total,Lower-middle income (Medium risk),0.12,,,,
2020,SLV,Total,Lower-middle income (Medium risk),0.11,,,,
2021,SLV,Total,Lower-middle income (Medium risk),0.12,,,,
2022,SLV,Total,Lower-middle income (Medium risk),0.099,,,,
2023,SLV,Total,Lower-middle income (Medium risk),0.099,,,,
2024,SLV,Total,Lower-middle income (Medium risk),0,,,,
2013,SLV,Total,Medium-income (Low risk),0.063,,,,
2014,SLV,Total,Medium-income (Low risk),0.068,,,,
2015,SLV,Total,Medium-income (Low risk),0.068,,,,
2016,SLV,Total,Medium-income (Low risk),0.075,,,,
2017,SLV,Total,Medium-income (Low risk),0.079,,,,
2018,SLV,Total,Medium-income (Low risk),0.084,,,,
2019,SLV,Total,Medium-income (Low risk),0.088,,,,
2020,SLV,Total,Medium-income (Low risk),0.094,,,,
2021,SLV,Total,Medium-income (Low risk),0.086,,,,
2022,SLV,Total,Medium-income (Low risk),0.1,,,,
2023,SLV,Total,Medium-income (Low risk),0.1,,,,
2024,SLV,Total,Medium-income (Low risk),43,,,,
2013,SLV,Total,Rural poor (High risk),0.0062,,,,
2014,SLV,Total,Rural poor (High risk),0.0048,,,,
2015,SLV,Total,Rural poor (High risk),0.0045,,,,
2016,SLV,Total,Rural poor (High risk),0.003,,,,
2017,SLV,Total,Rural poor (High risk),0.0034,,,,
2018,SLV,Total,Rural poor (High risk),0.0028,,,,
2019,SLV,Total,Rural poor (High risk),0.0023,,,,
2020,SLV,Total,Rural poor (High risk),0.0018,,,,
2021,SLV,Total,Rural poor (High risk),0.004,,,,
2022,SLV,Total,Rural poor (High risk),0.0044,,,,
2023,SLV,Total,Rural poor (High risk),0.0043,,,,
2024,SLV,Total,Rural poor (High risk),0.11,,,,
2013,SLV,Total,Urban poor (High risk),0.045,,,,
2014,SLV,Total,Urban poor (High risk),0.041,,,,
2015,SLV,Total,Urban poor (High risk),0.037,,,,
2016,SLV,Total,Urban poor (High risk),0.031,,,,
2017,SLV,Total,Urban poor (High risk),0.028,,,,
2018,SLV,Total,Urban poor (High risk),0.027,,,,
2019,SLV,Total,Urban poor (High risk),0.027,,,,
2020,SLV,Total,Urban poor (High risk),0.027,,,,
2021,SLV,Total,Urban poor (High risk),0.03,,,,
2022,SLV,Total,Urban poor (High risk),0.03,,,,
2023,SLV,Total,Urban poor (High risk),0.03,,,,
2024,SLV,Total,Urban poor (High risk),35,,,,
2013,SOM,Total,Lower-middle income (Medium risk),0,,,,
2014,SOM,Total,Lower-middle income (Medium risk),0,,,,
2015,SOM,Total,Lower-middle income (Medium risk),0,,,,
2016,SOM,Total,Lower-middle income (Medium risk),0,,,,
2017,SOM,Total,Lower-middle income (Medium risk),0,,,,
2018,SOM,Total,Lower-middle income (Medium risk),0,,,,
2019,SOM,Total,Lower-middle income (Medium risk),0,,,,
2020,SOM,Total,Lower-middle income (Medium risk),0,,,,
2021,SOM,Total,Lower-middle income (Medium risk),0,,,,
2022,SOM,Total,Lower-middle income (Medium risk),0,,,,
2023,SOM,Total,Lower-middle income (Medium risk),0,,,,
2024,SOM,Total,Lower-middle income (Medium risk),48,,,,
2013,SOM,Total,Medium-income (Low risk),0,,,,
2014,SOM,Total,Medium-income (Low risk),0,,,,
2015,SOM,Total,Medium-income (Low risk),0,,,,
2016,SOM,Total,Medium-income (Low risk),0,,,,
2017,SOM,Total,Medium-income (Low risk),0,,,,
2018,SOM,Total,Medium-income (Low risk),0,,,,
2019,SOM,Total,Medium-income (Low risk),0,,,,
2020,SOM,Total,Medium-income (Low risk),0,,,,
2021,SOM,Total,Medium-income (Low risk),0,,,,
2022,SOM,Total,Medium-income (Low risk),0,,,,
2023,SOM,Total,Medium-income (Low risk),0,,,,
2024,SOM,Total,Medium-income (Low risk),0.036,,,,
2013,SOM,Total,Rural poor (High risk),0,,,,
2014,SOM,Total,Rural poor (High risk),0,,,,
2015,SOM,Total,Rural poor (High risk),0,,,,
2016,SOM,Total,Rural poor (High risk),0,,,,
2017,SOM,Total,Rural poor (High risk),0,,,,
2018,SOM,Total,Rural poor (High risk),0,,,,
2019,SOM,Total,Rural poor (High risk),0,,,,
2020,SOM,Total,Rural poor (High risk),0,,,,
2021,SOM,Total,Rural poor (High risk),0,,,,
2022,SOM,Total,Rural poor (High risk),0,,,,
2023,SOM,Total,Rural poor (High risk),0,,,,
2024,SOM,Total,Rural poor (High risk),2,,,,
2013,SOM,Total,Urban poor (High risk),3.2,,,,
2014,SOM,Total,Urban poor (High risk),3.3,,,,
2015,SOM,Total,Urban poor (High risk),3.5,,,,
2016,SOM,Total,Urban poor (High risk),3.6,,,,
2017,SOM,Total,Urban poor (High risk),3.8,,,,
2018,SOM,Total,Urban poor (High risk),4,,,,
2019,SOM,Total,Urban poor (High risk),4.1,,,,
2020,SOM,Total,Urban poor (High risk),4.3,,,,
2021,SOM,Total,Urban poor (High risk),4.5,,,,
2022,SOM,Total,Urban poor (High risk),4.7,,,,
2023,SOM,Total,Urban poor (High risk),4.9,,,,
2024,SOM,Total,Urban poor (High risk),4.9,,,,
2013,SSD,Total,Lower-middle income (Medium risk),3.1,,,,
2014,SSD,Total,Lower-middle income (Medium risk),3.4,,,,
2015,SSD,Total,Lower-middle income (Medium risk),3.3,,,,
2016,SSD,Total,Lower-middle income (Medium risk),3.1,,,,
2017,SSD,Total,Lower-middle income (Medium risk),2.6,,,,
2018,SSD,Total,Lower-middle income (Medium risk),2.2,,,,
2019,SSD,Total,Lower-middle income (Medium risk),2,,,,
2020,SSD,Total,Lower-middle income (Medium risk),1.9,,,,
2021,SSD,Total,Lower-middle income (Medium risk),2,,,,
2022,SSD,Total,Lower-middle income (Medium risk),2,,,,
2023,SSD,Total,Lower-middle income (Medium risk),1.7,,,,
2024,SSD,Total,Lower-middle income (Medium risk),7.4,,,,
2013,SSD,Total,Medium-income (Low risk),0.17,,,,
2014,SSD,Total,Medium-income (Low risk),0.19,,,,
2015,SSD,Total,Medium-income (Low risk),0.18,,,,
2016,SSD,Total,Medium-income (Low risk),0.17,,,,
2017,SSD,Total,Medium-income (Low risk),0.12,,,,
2018,SSD,Total,Medium-income (Low risk),0.095,,,,
2019,SSD,Total,Medium-income (Low risk),0.081,,,,
2020,SSD,Total,Medium-income (Low risk),0.075,,,,
2021,SSD,Total,Medium-income (Low risk),0,,,,
2022,SSD,Total,Medium-income (Low risk),0,,,,
2023,SSD,Total,Medium-income (Low risk),0.15,,,,
2024,SSD,Total,Medium-income (Low risk),93,,,,
2013,SSD,Total,Rural poor (High risk),5.4,,,,
2014,SSD,Total,Rural poor (High risk),5.5,,,,
2015,SSD,Total,Rural poor (High risk),5.7,,,,
2016,SSD,Total,Rural poor (High risk),5.8,,,,
2017,SSD,Total,Rural poor (High risk),6.3,,,,
2018,SSD,Total,Rural poor (High risk),6.3,,,,
2019,SSD,Total,Rural poor (High risk),6.3,,,,
2020,SSD,Total,Rural poor (High risk),6.4,,,,
2021,SSD,Total,Rural poor (High risk),6.6,,,,
2022,SSD,Total,Rural poor (High risk),6.7,,,,
2023,SSD,Total,Rural poor (High risk),6.8,,,,
2024,SSD,Total,Rural poor (High risk),14,,,,
2013,SSD,Total,Urban poor (High risk),1.9,,,,
2014,SSD,Total,Urban poor (High risk),2,,,,
2015,SSD,Total,Urban poor (High risk),2.1,,,,
2016,SSD,Total,Urban poor (High risk),2.1,,,,
2017,SSD,Total,Urban poor (High risk),2.1,,,,
2018,SSD,Total,Urban poor (High risk),2.1,,,,
2019,SSD,Total,Urban poor (High risk),2,,,,
2020,SSD,Total,Urban poor (High risk),2.1,,,,
2021,SSD,Total,Urban poor (High risk),2.1,,,,
2022,SSD,Total,Urban poor (High risk),2.2,,,,
2023,SSD,Total,Urban poor (High risk),2.3,,,,
