year,ISO,value,projections,benchmark_low,benchmark_mid,benchmark_high
1976,RUS,35.4095,,,,
1977,RUS,35.9445,,,,
1978,RUS,35.5892,,,,
1979,RUS,34.1836,,,,
1980,RUS,34.352,,,,
1981,RUS,34.6304,,,,
1982,RUS,33.3444,,,,
1983,RUS,34.188,,,,
1984,RUS,34.4004,,,,
1985,RUS,34.1712,,,,
1986,RUS,34.7108,,,,
1987,RUS,34.98,,,,
1988,RUS,35.28,,,,
1989,RUS,35.152,,,,
1990,RUS,34.196,,,,
1991,RUS,32.4725,,,,
1992,RUS,26.4076,,,,
1993,RUS,21.7564,,,,
1994,RUS,16.2936,,,,
1995,RUS,16.4615,,,,
1996,RUS,12.5934,,,,
1997,RUS,12.1485,,,,
1998,RUS,11.804,,,,
1999,RUS,13.0356,,,,
2000,RUS,14.9364,,,,
2001,RUS,15.6732,,,,
2002,RUS,16.9273,,,,
2003,RUS,18.45,,,,
2004,RUS,20.7021,,,,
2005,RUS,22.019,,,,
2006,RUS,24.2868,,,,
2007,RUS,27.3144,,,,
2008,RUS,23.326,,,,
2009,RUS,19.5363,,,,
2010,RUS,22.428,,,,
2011,RUS,24.8404,,,,
2012,RUS,25.9757,,,,
2013,RUS,26.9337,,,,
2014,RUS,26.0654,,,,
2015,RUS,22.7922,,,,
2016,RUS,20.1171,,,,
2017,RUS,20.196,,,,
2018,RUS,19.781,,,,
2019,RUS,19.9932,,,,
2020,RUS,19.4297,,,,
1984,RWA,0.0034124,,,,
1985,RWA,0.014151,,,,
1986,RWA,0.020774,,,,
1987,RWA,0.0250098,,,,
1988,RWA,0.022185,,,,
1989,RWA,0.029308,,,,
1990,RWA,0.02568,,,,
1991,RWA,0.02556,,,,
1992,RWA,0.0255,,,,
1993,RWA,0.02544,,,,
1994,RWA,0.00423,,,,
1995,RWA,0.002105,,,,
1996,RWA,0.0063,,,,
1997,RWA,0.006285,,,,
1998,RWA,0.024662,,,,
1999,RWA,0.027522,,,,
2000,RWA,0.029465,,,,
2001,RWA,0.037856,,,,
2002,RWA,0.042016,,,,
2003,RWA,0.04368,,,,
2004,RWA,0.043368,,,,
2005,RWA,0.042117,,,,
2006,RWA,0.040994,,,,
2007,RWA,0.039243,,,,
2008,RWA,0.038728,,,,
2009,RWA,0.032568,,,,
2010,RWA,0.03458,,,,
2011,RWA,0.033276,,,,
2012,RWA,0.037524,,,,
2013,RWA,0.04407,,,,
2014,RWA,0.04648,,,,
2015,RWA,0.06372,,,,
2016,RWA,0.140834,,,,
2017,RWA,0.156032,,,,
2018,RWA,0.159037,,,,
2019,RWA,0.160865,,,,
2020,RWA,0.162693,,,,
1970,SAU,0.329498,,,,
1971,SAU,0.347282,,,,
1972,SAU,0.44954,,,,
1973,SAU,0.475228,,,,
1974,SAU,0.52364,,,,
1975,SAU,0.56316,,,,
1976,SAU,0.56316,,,,
1977,SAU,0.63726,,,,
1978,SAU,0.88426,,,,
1979,SAU,1.3091,,,,
1980,SAU,1.43754,,,,
1981,SAU,2.3465,,,,
1982,SAU,3.50246,,,,
1983,SAU,4.08538,,,,
1984,SAU,3.705,,,,
1985,SAU,4.55962,,,,
1986,SAU,4.55962,,,,
1987,SAU,4.2484,,,,
1988,SAU,4.70782,,,,
1989,SAU,4.693,,,,
1990,SAU,5.928,,,,
1991,SAU,5.5404,,,,
1992,SAU,7.3134,,,,
1993,SAU,7.191,,,,
1994,SAU,6.945,,,,
1995,SAU,7.189,,,,
1996,SAU,7.3308,,,,
1997,SAU,6.7606,,,,
1998,SAU,6.8098,,,,
1999,SAU,6.8949,,,,
2000,SAU,7.5115,,,,
2001,SAU,8.6108,,,,
2002,SAU,9.284,,,,
2003,SAU,9.775,,,,
2004,SAU,10.8712,,,,
2005,SAU,11.2491,,,,
2006,SAU,11.3549,,,,
2007,SAU,12.8592,,,,
2008,SAU,14.2464,,,,
2009,SAU,20.194,,,,
2010,SAU,18.8037,,,,
2011,SAU,20.2521,,,,
2012,SAU,22.7728,,,,
2013,SAU,22.2702,,,,
2014,SAU,22.5459,,,,
2015,SAU,24.76,,,,
2016,SAU,24.6058,,,,
2017,SAU,20.846,,,,
2018,SAU,18.6154,,,,
2019,SAU,18.8293,,,,
2020,SAU,19.0433,,,,
1970,SCG,0.66196,,,,
1971,SCG,0.7399,,,,
1972,SCG,0.8505,,,,
1973,SCG,0.91098,,,,
1974,SCG,0.96354,,,,
1975,SCG,1.01695,,,,
1976,SCG,1.08808,,,,
1977,SCG,1.1346,,,,
1978,SCG,1.22165,,,,
1979,SCG,1.31616,,,,
1980,SCG,1.33792,,,,
1981,SCG,1.33802,,,,
1982,SCG,1.3172,,,,
1983,SCG,1.28772,,,,
1984,SCG,1.24108,,,,
1985,SCG,1.1935,,,,
1986,SCG,1.1954,,,,
1987,SCG,1.16298,,,,
1988,SCG,1.13787,,,,
1989,SCG,1.09359,,,,
1990,SCG,1.1288,,,,
1991,SCG,0.99774,,,,
1992,SCG,0.84048,,,,
1993,SCG,0.4469,,,,
1994,SCG,0.65849,,,,
1995,SCG,0.6919,,,,
1996,SCG,0.89726,,,,
1997,SCG,0.81204,,,,
1998,SCG,0.9045,,,,
1999,SCG,0.63358,,,,
2000,SCG,0.84588,,,,
2001,SCG,0.96074,,,,
2002,SCG,0.9456,,,,
2003,SCG,0.98923,,,,
2004,SCG,1.04372,,,,
2005,SCG,1.05105,,,,
2006,SCG,1.13552,,,,
2007,SCG,1.2096,,,,
2008,SCG,1.32055,,,,
2009,SCG,0.82894,,,,
2010,SCG,1.01745,,,,
2011,SCG,0.96576,,,,
2012,SCG,0.215605,,,,
2013,SCG,0.24192,,,,
2014,SCG,0.28917,,,,
2015,SCG,0.26964,,,,
2016,SCG,0.249907,,,,
2017,SCG,0.250661,,,,
2018,SCG,0.2504,,,,
2019,SCG,0.253278,,,,
2020,SCG,0.256156,,,,
1970,SDN,0.077064,,,,
1971,SDN,0.086907,,,,
1972,SDN,0.091744,,,,
1973,SDN,0.098455,,,,
1974,SDN,0.100738,,,,
1975,SDN,0.104204,,,,
1976,SDN,0.06175,,,,
1977,SDN,0.071272,,,,
1978,SDN,0.088172,,,,
1979,SDN,0.085744,,,,
1980,SDN,0.085655,,,,
1981,SDN,0.06885,,,,
1982,SDN,0.07752,,,,
1983,SDN,0.104864,,,,
1984,SDN,0.0898,,,,
1985,SDN,0.06586,,,,
1986,SDN,0.07735,,,,
1987,SDN,0.077964,,,,
1988,SDN,0.04785,,,,
1989,SDN,0.06465,,,,
1990,SDN,0.071476,,,,
1991,SDN,0.07242,,,,
1992,SDN,0.10625,,,,
1993,SDN,0.106,,,,
1994,SDN,0.10575,,,,
1995,SDN,0.10525,,,,
1996,SDN,0.1596,,,,
1997,SDN,0.121929,,,,
1998,SDN,0.082764,,,,
1999,SDN,0.096327,,,,
2000,SDN,0.06059,,,,
2001,SDN,0.07904,,,,
2002,SDN,0.08528,,,,
2003,SDN,0.113152,,,,
2004,SDN,0.128019,,,,
2005,SDN,0.138027,,,,
2006,SDN,0.080396,,,,
2007,SDN,0.124206,,,,
2008,SDN,0.092872,,,,
2009,SDN,0.220188,,,,
2010,SDN,0.70252,,,,
2011,SDN,1.06271,,,,
2012,SDN,1.24289,,,,
2013,SDN,1.19938,,,,
2014,SDN,1.1547,,,,
2015,SDN,1.31263,,,,
2016,SDN,1.61476,,,,
2017,SDN,1.73075,,,,
2018,SDN,1.61144,,,,
2019,SDN,1.62996,,,,
2020,SDN,1.64848,,,,
1970,SEN,0.119054,,,,
1971,SEN,0.118331,,,,
1972,SEN,0.16348,,,,
1973,SEN,0.14356,,,,
1974,SEN,0.160024,,,,
1975,SEN,0.171602,,,,
1976,SEN,0.1881,,,,
1977,SEN,0.155288,,,,
1978,SEN,0.167433,,,,
1979,SEN,0.17708,,,,
1980,SEN,0.171773,,,,
1981,SEN,0.181764,,,,
1982,SEN,0.171,,,,
1983,SEN,0.175376,,,,
1984,SEN,0.185886,,,,
1985,SEN,0.18156,,,,
1986,SEN,0.164424,,,,
1987,SEN,0.158556,,,,
1988,SEN,0.170955,,,,
1989,SEN,0.168521,,,,
1990,SEN,0.201588,,,,
1991,SEN,0.214278,,,,
1992,SEN,0.25585,,,,
1993,SEN,0.250584,,,,
1994,SEN,0.24957,,,,
1995,SEN,0.24839,,,,
1996,SEN,0.34062,,,,
1997,SEN,0.357826,,,,
1998,SEN,0.418,,,,
1999,SEN,0.417,,,,
2000,SEN,0.415,,,,
2001,SEN,0.64064,,,,
2002,SEN,0.6864,,,,
2003,SEN,0.70304,,,,
2004,SEN,0.7089,,,,
2005,SEN,1.09254,,,,
2006,SEN,1.14624,,,,
2007,SEN,1.20015,,,,
2008,SEN,1.15808,,,,
2009,SEN,1.17528,,,,
2010,SEN,1.48002,,,,
2011,SEN,1.65566,,,,
2012,SEN,1.65991,,,,
2013,SEN,1.75975,,,,
2014,SEN,1.62647,,,,
2015,SEN,1.63371,,,,
2016,SEN,2.07187,,,,
2017,SEN,2.07922,,,,
2018,SEN,2.15177,,,,
2019,SEN,2.1765,,,,
2020,SEN,2.20123,,,,
1970,SGP,0.373464,,,,
1971,SGP,0.395771,,,,
1972,SGP,0.517608,,,,
1973,SGP,0.551533,,,,
1974,SGP,0.580466,,,,
1975,SGP,0.658476,,,,
1976,SGP,0.751046,,,,
1977,SGP,0.760058,,,,
1978,SGP,0.798439,,,,
1979,SGP,0.885669,,,,
1980,SGP,0.95316,,,,
1981,SGP,1.09839,,,,
1982,SGP,1.31637,,,,
1983,SGP,1.52406,,,,
1984,SGP,1.22059,,,,
1985,SGP,0.922763,,,,
1986,SGP,0.91187,,,,
1987,SGP,0.750836,,,,
1988,SGP,0.812756,,,,
1989,SGP,0.821365,,,,
1990,SGP,0.892679,,,,
1991,SGP,1.06654,,,,
1992,SGP,0.925398,,,,
1993,SGP,1.45815,,,,
1994,SGP,1.52388,,,,
1995,SGP,1.58028,,,,
1996,SGP,1.63712,,,,
1997,SGP,1.64458,,,,
1998,SGP,1.17145,,,,
1999,SGP,0.834783,,,,
2000,SGP,0.580914,,,,
2001,SGP,0.299916,,,,
2002,SGP,0.0989156,,,,
2003,SGP,0.0733943,,,,
1983,SLE,0.018984,,,,
1985,SLE,0.007565,,,,
1986,SLE,0.015028,,,,
1987,SLE,0.010512,,,,
1988,SLE,0.0071775,,,,
1989,SLE,0.003879,,,,
1990,SLE,0.003852,,,,
1991,SLE,0.0039192,,,,
1992,SLE,0.00408,,,,
1993,SLE,0.0042824,,,,
1994,SLE,0.0045684,,,,
1995,SLE,0.0047573,,,,
1996,SLE,0.0672,,,,
1997,SLE,0.02095,,,,
1998,SLE,0.0418,,,,
1999,SLE,0.0417,,,,
2000,SLE,0.0415,,,,
2001,SLE,0.047008,,,,
2002,SLE,0.059904,,,,
2003,SLE,0.070304,,,,
2004,SLE,0.07506,,,,
2005,SLE,0.071724,,,,
2006,SLE,0.093132,,,,
2007,SLE,0.089916,,,,
2008,SLE,0.095504,,,,
2009,SLE,0.083544,,,,
2010,SLE,0.109564,,,,
2011,SLE,0.110094,,,,
2012,SLE,0.11859,,,,
2013,SLE,0.106107,,,,
2014,SLE,0.111552,,,,
2015,SLE,0.114696,,,,
2016,SLE,0.128763,,,,
2017,SLE,0.129626,,,,
2018,SLE,0.129217,,,,
2019,SLE,0.130703,,,,
2020,SLE,0.132188,,,,
1970,SLV,0.082498,,,,
1971,SLV,0.091326,,,,
1972,SLV,0.106602,,,,
1973,SLV,0.11664,,,,
1974,SLV,0.143264,,,,
1975,SLV,0.16354,,,,
1976,SLV,0.153916,,,,
1977,SLV,0.158984,,,,
1978,SLV,0.24596,,,,
1979,SLV,0.268941,,,,
1980,SLV,0.242892,,,,
1981,SLV,0.213435,,,,
1982,SLV,0.198627,,,,
1983,SLV,0.2001,,,,
1984,SLV,0.182343,,,,
1985,SLV,0.20475,,,,
1986,SLV,0.20792,,,,
1987,SLV,0.21552,,,,
1988,SLV,0.10035,,,,
1989,SLV,0.156732,,,,
1990,SLV,0.282681,,,,
1991,SLV,0.302584,,,,
1992,SLV,0.32756,,,,
1993,SLV,0.280734,,,,
1994,SLV,0.385215,,,,
1995,SLV,0.380224,,,,
1996,SLV,0.389628,,,,
1997,SLV,0.41412,,,,
1998,SLV,0.42907,,,,
1999,SLV,0.40788,,,,
2000,SLV,0.41446,,,,
2001,SLV,0.45396,,,,
2002,SLV,0.5082,,,,
2003,SLV,0.53098,,,,
2004,SLV,0.47754,,,,
2005,SLV,0.42488,,,,
2006,SLV,0.50697,,,,
2007,SLV,0.4901,,,,
2008,SLV,0.4758,,,,
2009,SLV,0.4477,,,,
2010,SLV,0.48117,,,,
2011,SLV,0.50424,,,,
2012,SLV,0.51612,,,,
2013,SLV,0.4608,,,,
2014,SLV,0.384,,,,
2015,SLV,0.386,,,,
2016,SLV,0.380824,,,,
2017,SLV,0.380916,,,,
2018,SLV,0.377099,,,,
2019,SLV,0.381432,,,,
2020,SLV,0.385769,,,,
1970,SUR,0.023218,,,,
1971,SUR,0.023961,,,,
1972,SUR,0.02619,,,,
1973,SUR,0.02976,,,,
1974,SUR,0.021375,,,,
1975,SUR,0.016485,,,,
1976,SUR,0.023766,,,,
1977,SUR,0.020745,,,,
1978,SUR,0.026049,,,,
1979,SUR,0.031188,,,,
1980,SUR,0.019221,,,,
1981,SUR,0.031453,,,,
1982,SUR,0.032412,,,,
1983,SUR,0.03038,,,,
1984,SUR,0.02145,,,,
1985,SUR,0.033496,,,,
1986,SUR,0.02562,,,,
1987,SUR,0.0166,,,,
1988,SUR,0.013974,,,,
1989,SUR,0.021112,,,,
1990,SUR,0.02211,,,,
1991,SUR,0.009552,,,,
1992,SUR,0.005516,,,,
1993,SUR,0.005474,,,,
1994,SUR,0.009675,,,,
1995,SUR,0.01915,,,,
1996,SUR,0.02274,,,,
1997,SUR,0.02444,,,,
1998,SUR,0.02232,,,,
1999,SUR,0.02208,,,,
2000,SUR,0.0219,,,,
2001,SUR,0.02379,,,,
2002,SUR,0.02392,,,,
2003,SUR,0.023985,,,,
2004,SUR,0.02405,,,,
2005,SUR,0.02418,,,,
2006,SUR,0.02405,,,,
2007,SUR,0.024635,,,,
2008,SUR,0.02431,,,,
2009,SUR,0.018326,,,,
2010,SUR,0.016425,,,,
2011,SUR,0.026048,,,,
2012,SUR,0.041268,,,,
2013,SUR,0.043361,,,,
2014,SUR,0.02219,,,,
2015,SUR,0.02254,,,,
2016,SUR,0.00721254,,,,
2017,SUR,0.0113114,,,,
2018,SUR,0.0113222,,,,
2019,SUR,0.0114523,,,,
2020,SUR,0.0115825,,,,
1970,SVK,1.3585,,,,
1971,SVK,1.44744,,,,
1972,SVK,1.44716,,,,
1973,SVK,1.49136,,,,
1974,SVK,1.57509,,,,
1975,SVK,1.61928,,,,
1976,SVK,1.64365,,,,
1977,SVK,1.66254,,,,
1978,SVK,1.71308,,,,
1979,SVK,1.70754,,,,
1980,SVK,1.73264,,,,
1981,SVK,1.73052,,,,
1982,SVK,1.65888,,,,
1983,SVK,1.69974,,,,
1984,SVK,1.67137,,,,
1985,SVK,1.56,,,,
1986,SVK,1.55358,,,,
1987,SVK,1.55904,,,,
1988,SVK,1.64,,,,
1989,SVK,1.6195,,,,
1990,SVK,1.4742,,,,
1991,SVK,1.0452,,,,
1992,SVK,1.3143,,,,
1993,SVK,1.03474,,,,
1994,SVK,1.1232,,,,
1995,SVK,1.1622,,,,
1996,SVK,1.1088,,,,
1997,SVK,1.2231,,,,
1998,SVK,1.8369,,,,
1999,SVK,1.8408,,,,
2000,SVK,1.2017,,,,
2001,SVK,1.22928,,,,
2002,SVK,1.17436,,,,
2003,SVK,0.9135,,,,
2004,SVK,1.18184,,,,
2005,SVK,1.225,,,,
2006,SVK,1.34625,,,,
2007,SVK,1.4694,,,,
2008,SVK,1.58496,,,,
2009,SVK,1.22206,,,,
2010,SVK,1.15376,,,,
2011,SVK,1.26507,,,,
2012,SVK,1.10479,,,,
2013,SVK,1.12356,,,,
2014,SVK,1.25458,,,,
2015,SVK,1.30322,,,,
2016,SVK,1.35169,,,,
2017,SVK,1.40375,,,,
2018,SVK,1.31073,,,,
2019,SVK,1.48441,,,,
2020,SVK,1.50128,,,,
1970,SVN,0.392236,,,,
1971,SVN,0.43806,,,,
1972,SVN,0.50544,,,,
1973,SVN,0.53984,,,,
1974,SVN,0.5724,,,,
1975,SVN,0.60544,,,,
1976,SVN,0.64722,,,,
1977,SVN,0.67425,,,,
1978,SVN,0.72377,,,,
1979,SVN,0.78147,,,,
1980,SVN,0.791,,,,
1981,SVN,0.79296,,,,
1982,SVN,0.57147,,,,
1983,SVN,0.59265,,,,
1984,SVN,0.60326,,,,
1985,SVN,0.56199,,,,
1986,SVN,0.527,,,,
1987,SVN,0.4914,,,,
1988,SVN,0.53664,,,,
1989,SVN,0.48498,,,,
1990,SVN,0.46284,,,,
1991,SVN,0.4104,,,,
1992,SVN,0.37837,,,,
1993,SVN,0.2838,,,,
1994,SVN,0.37742,,,,
1995,SVN,0.40001,,,,
1996,SVN,0.42951,,,,
1997,SVN,0.43512,,,,
1998,SVN,0.4531,,,,
1999,SVN,0.4575,,,,
2000,SVN,0.4823,,,,
2001,SVN,0.49848,,,,
2002,SVN,0.43778,,,,
2003,SVN,0.44388,,,,
2004,SVN,0.46886,,,,
2005,SVN,0.4773,,,,
2006,SVN,0.50546,,,,
2007,SVN,0.5343,,,,
2008,SVN,0.58752,,,,
2009,SVN,0.4158,,,,
2010,SVN,0.353957,,,,
2011,SVN,0.30628,,,,
2012,SVN,0.31439,,,,
2013,SVN,0.386206,,,,
2014,SVN,0.42007,,,,
2015,SVN,0.3708,,,,
2016,SVN,0.346941,,,,
2017,SVN,0.390723,,,,
2018,SVN,0.441236,,,,
2019,SVN,0.482439,,,,
2020,SVN,0.487921,,,,
1970,SWE,2.00564,,,,
1971,SWE,1.92318,,,,
1972,SWE,1.81503,,,,
1973,SWE,1.92397,,,,
1974,SWE,1.66056,,,,
1975,SWE,1.34784,,,,
1976,SWE,1.14387,,,,
1977,SWE,1.06634,,,,
1978,SWE,0.9259,,,,
1979,SWE,0.91298,,,,
1980,SWE,0.90405,,,,
1981,SWE,0.82824,,,,
1982,SWE,0.7912,,,,
1983,SWE,0.74368,,,,
1984,SWE,0.76241,,,,
1985,SWE,0.6447,,,,
1986,SWE,0.59976,,,,
1987,SWE,0.63168,,,,
1988,SWE,1.19167,,,,
1989,SWE,1.16678,,,,
1990,SWE,1.22,,,,
1991,SWE,1.09107,,,,
1992,SWE,1.04424,,,,
1993,SWE,1.0449,,,,
1994,SWE,1.06144,,,,
1995,SWE,1.2516,,,,
1996,SWE,1.17355,,,,
1997,SWE,1.06425,,,,
1998,SWE,1.0935,,,,
1999,SWE,1.0994,,,,
2000,SWE,1.24285,,,,
2001,SWE,1.2879,,,,
2002,SWE,1.23288,,,,
2003,SWE,1.16312,,,,
2004,SWE,1.24061,,,,
2005,SWE,1.27912,,,,
2006,SWE,1.38355,,,,
2007,SWE,1.29505,,,,
2008,SWE,1.37417,,,,
2009,SWE,1.21476,,,,
2010,SWE,1.27516,,,,
2011,SWE,1.32302,,,,
2012,SWE,1.43875,,,,
2013,SWE,1.35168,,,,
2014,SWE,1.3525,,,,
2015,SWE,1.47,,,,
2016,SWE,1.48025,,,,
2017,SWE,1.31149,,,,
2018,SWE,1.50509,,,,
2019,SWE,1.3204,,,,
2020,SWE,1.3354,,,,
1970,SYR,0.476216,,,,
1971,SYR,0.449046,,,,
1972,SYR,0.494,,,,
1973,SYR,0.418912,,,,
1974,SYR,0.47671,,,,
1975,SYR,0.491036,,,,
1976,SYR,0.54834,,,,
1977,SYR,0.6916,,,,
1978,SYR,0.741,,,,
1979,SYR,0.9139,,,,
1980,SYR,0.988,,,,
1981,SYR,1.14114,,,,
1982,SYR,1.4079,,,,
1983,SYR,1.83768,,,,
1984,SYR,2.11432,,,,
1985,SYR,2.15384,,,,
1986,SYR,2.13408,,,,
1987,SYR,1.91178,,,,
1988,SYR,1.64502,,,,
1989,SYR,1.96612,,,,
1990,SYR,1.5067,,,,
1991,SYR,1.49688,,,,
1992,SYR,1.68256,,,,
1993,SYR,1.8377,,,,
1994,SYR,2.00942,,,,
1995,SYR,2.0293,,,,
1996,SYR,2.0115,,,,
1997,SYR,1.95794,,,,
1998,SYR,1.98691,,,,
1999,SYR,2.02194,,,,
2000,SYR,2.00445,,,,
2001,SYR,2.09418,,,,
2002,SYR,1.97496,,,,
2003,SYR,2.0485,,,,
2004,SYR,2.03728,,,,
2005,SYR,2.0257,,,,
2006,SYR,2.0112,,,,
2007,SYR,2.1573,,,,
2008,SYR,2.39232,,,,
2009,SYR,2.46279,,,,
2010,SYR,2.634,,,,
2011,SYR,2.09,,,,
2012,SYR,2.562,,,,
2013,SYR,1.584,,,,
2014,SYR,0.7289,,,,
2015,SYR,0.74,,,,
2016,SYR,0.703739,,,,
2017,SYR,0.707632,,,,
2018,SYR,0.706114,,,,
2019,SYR,0.714229,,,,
2020,SYR,0.722345,,,,
2012,TCD,0.04956,,,,
2013,TCD,0.06102,,,,
2014,TCD,0.0664,,,,
2015,TCD,0.0708,,,,
2016,TCD,0.100596,,,,
2017,TCD,0.120024,,,,
2018,TCD,0.139157,,,,
2019,TCD,0.140757,,,,
2020,TCD,0.142356,,,,
1971,TGO,0.024059,,,,
1972,TGO,0.05368,,,,
1973,TGO,0.05723,,,,
1974,TGO,0.061696,,,,
1975,TGO,0.0717,,,,
1976,TGO,0.07505,,,,
1977,TGO,0.112808,,,,
1978,TGO,0.153363,,,,
1979,TGO,0.138868,,,,
1980,TGO,0.142141,,,,
1981,TGO,0.128061,,,,
1982,TGO,0.124032,,,,
1983,TGO,0.104864,,,,
1984,TGO,0.109107,,,,
1985,TGO,0.12638,,,,
1986,TGO,0.149396,,,,
1987,TGO,0.16206,,,,
1988,TGO,0.16443,,,,
1989,TGO,0.167659,,,,
1990,TGO,0.170772,,,,
1991,TGO,0.165288,,,,
1992,TGO,0.14875,,,,
1993,TGO,0.1484,,,,
1994,TGO,0.14805,,,,
1995,TGO,0.14735,,,,
1996,TGO,0.17346,,,,
1997,TGO,0.176399,,,,
1998,TGO,0.209,,,,
1999,TGO,0.2502,,,,
2000,TGO,0.2905,,,,
2001,TGO,0.3328,,,,
2002,TGO,0.3328,,,,
2003,TGO,0.3328,,,,
2004,TGO,0.3336,,,,
2005,TGO,0.3336,,,,
2006,TGO,0.3184,,,,
2007,TGO,0.3048,,,,
2008,TGO,0.47752,,,,
2009,TGO,0.41772,,,,
2010,TGO,0.43134,,,,
2011,TGO,0.41064,,,,
2012,TGO,0.56817,,,,
2013,TGO,0.6102,,,,
2014,TGO,0.5644,,,,
2015,TGO,0.531,,,,
2016,TGO,0.603574,,,,
2017,TGO,0.600122,,,,
2018,TGO,0.636147,,,,
2019,TGO,0.643459,,,,
2020,TGO,0.650771,,,,
1970,THA,1.29922,,,,
1971,THA,1.36838,,,,
1972,THA,1.67466,,,,
1973,THA,1.81792,,,,
1974,THA,1.91672,,,,
1975,THA,1.96612,,,,
1976,THA,2.19336,,,,
1977,THA,2.50952,,,,
1978,THA,2.49964,,,,
1979,THA,2.58362,,,,
1980,THA,2.64784,,,,
1981,THA,3.12208,,,,
1982,THA,3.2967,,,,
1983,THA,3.6135,,,,
1984,THA,4.09365,,,,
1985,THA,3.9432,,,,
1986,THA,3.97296,,,,
1987,THA,4.90539,,,,
1988,THA,5.7155,,,,
1989,THA,7.455,,,,
1990,THA,9.0138,,,,
1991,THA,9.6384,,,,
1992,THA,11.0019,,,,
1993,THA,13.4393,,,,
1994,THA,15.4284,,,,
1995,THA,17.68,,,,
1996,THA,20.2264,,,,
1997,THA,19.7317,,,,
1998,THA,12.0991,,,,
1999,THA,13.6652,,,,
2000,THA,13.821,,,,
2001,THA,14.8149,,,,
2002,THA,16.484,,,,
2003,THA,16.5425,,,,
2004,THA,17.6932,,,,
2005,THA,18.4194,,,,
2006,THA,19.5424,,,,
2007,THA,17.9571,,,,
2008,THA,14.9624,,,,
2009,THA,15.4224,,,,
2010,THA,12.3724,,,,
2011,THA,12.7218,,,,
2012,THA,12.704,,,,
2013,THA,15.4172,,,,
2014,THA,15.5806,,,,
2015,THA,15.7177,,,,
2016,THA,18.4574,,,,
2017,THA,16.0013,,,,
2018,THA,17.979,,,,
2019,THA,18.1856,,,,
2020,THA,18.3923,,,,
1970,TJK,0.246506,,,,
1971,TJK,0.257775,,,,
1972,TJK,0.266994,,,,
1973,TJK,0.278964,,,,
1974,TJK,0.291852,,,,
1975,TJK,0.30784,,,,
1976,TJK,0.311178,,,,
1977,TJK,0.317016,,,,
1978,TJK,0.314545,,,,
1979,TJK,0.303324,,,,
1980,TJK,0.30654,,,,
1981,TJK,0.30969,,,,
1982,TJK,0.299376,,,,
1983,TJK,0.307989,,,,
1984,TJK,0.0005016,,,,
1985,TJK,0.250056,,,,
1986,TJK,0.4939,,,,
1987,TJK,0.48614,,,,
1988,TJK,0.49173,,,,
1989,TJK,0.4884,,,,
1990,TJK,0.46759,,,,
1991,TJK,0.44137,,,,
1992,TJK,0.194892,,,,
1993,TJK,0.114232,,,,
1994,TJK,0.07743,,,,
1995,TJK,0.03393,,,,
1996,TJK,0.0217,,,,
1997,TJK,0.015624,,,,
1998,TJK,0.007794,,,,
1999,TJK,0.01299,,,,
2000,TJK,0.0216,,,,
2001,TJK,0.03003,,,,
2002,TJK,0.0425,,,,
2003,TJK,0.070052,,,,
2004,TJK,0.081092,,,,
2005,TJK,0.104995,,,,
2006,TJK,0.116184,,,,
2007,TJK,0.128017,,,,
2008,TJK,0.08018,,,,
2009,TJK,0.075855,,,,
2010,TJK,0.118656,,,,
2011,TJK,0.127972,,,,
2012,TJK,0.091872,,,,
2013,TJK,0.162432,,,,
2014,TJK,0.45195,,,,
2015,TJK,0.554438,,,,
2016,TJK,0.581276,,,,
2017,TJK,1.33168,,,,
2018,TJK,1.63721,,,,
2019,TJK,1.65603,,,,
2020,TJK,1.67485,,,,
1970,TKM,0.475722,,,,
1971,TKM,0.49591,,,,
1972,TKM,0.51345,,,,
1973,TKM,0.53946,,,,
1974,TKM,0.56144,,,,
1975,TKM,0.59163,,,,
1976,TKM,0.60228,,,,
1977,TKM,0.60928,,,,
1978,TKM,0.60544,,,,
1979,TKM,0.58404,,,,
1980,TKM,0.58968,,,,
1981,TKM,0.59985,,,,
1982,TKM,0.5775,,,,
1983,TKM,0.5967,,,,
1984,TKM,0.443232,,,,
1985,TKM,0.45753,,,,
1986,TKM,0.45798,,,,
1987,TKM,0.47722,,,,
1988,TKM,0.49173,,,,
1989,TKM,0.4664,,,,
1990,TKM,0.47633,,,,
1991,TKM,0.395048,,,,
1992,TKM,0.4578,,,,
1993,TKM,0.48832,,,,
1994,TKM,0.3045,,,,
1995,TKM,0.190095,,,,
1996,TKM,0.195734,,,,
1997,TKM,0.1953,,,,
1998,TKM,0.19485,,,,
1999,TKM,0.19485,,,,
2000,TKM,0.1944,,,,
2001,TKM,0.19305,,,,
2002,TKM,0.19125,,,,
2003,TKM,0.1899,,,,
2004,TKM,0.1881,,,,
2005,TKM,0.26975,,,,
2006,TKM,0.3296,,,,
2007,TKM,0.3681,,,,
2008,TKM,0.43466,,,,
2009,TKM,0.4279,,,,
2010,TKM,0.4738,,,,
2011,TKM,0.8346,,,,
2012,TKM,0.93852,,,,
2013,TKM,1.12095,,,,
2014,TKM,1.1397,,,,
2015,TKM,1.2903,,,,
2016,TKM,1.49483,,,,
2017,TKM,1.53803,,,,
2018,TKM,1.61847,,,,
2019,TKM,1.63707,,,,
2020,TKM,1.65568,,,,
1970,TTO,0.133874,,,,
1971,TTO,0.125696,,,,
1972,TTO,0.140832,,,,
